,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
996,17699304,0.86,False,Bos en Lommer,52.38,4.85,Entire home/apt,3,2,2,7,295.0,5,100,True,4,1,4.92,False,98.3,1475.0,0.12,0.19,0.26,4.99,0.1232876712328767,1447.6712328767123
997,17724135,0.33,False,Watergraafsmeer,52.34,4.93,Entire home/apt,4,2,2,8,300.0,4,21,True,0,0,4.89,False,75.0,1200.0,0.07,0.14,0.29,4.99,0.11506849315068493,1557.5342465753424
998,17759347,0.0,False,Centrum-Oost,52.38,4.895,Entire home/apt,2,1,1,14,299.0,3,101,True,2,2,4.98,False,149.5,897.0,0.09,0.16,0.24,4.99,0.10410958904109589,1495.0
999,17771718,0.49,False,Buitenveldert - Zuidas,52.34,4.867,Entire home/apt,2,1,1,3,166.0,20,101,True,5,1,4.83,False,83.0,3320.0,0.08,0.14,0.14,4.99,0.5150684931506849,828.4931506849315
1000,17777736,1.0,True,Gaasperdam - Driemond,52.3,4.992,Private room,2,1,1,2,56.0,1,14,True,11,4,4.46,False,28.0,56.0,0.05,0.12,0.14,2.99,0.057692307692307696,330.86538461538464
1001,17778084,0.5,False,Oud-Oost,52.34,4.914,Entire home/apt,4,2,2,5,150.0,4,14,True,16,0,4.96,False,37.5,600.0,0.08,0.16,0.21,4.99,0.2273972602739726,750.0
1002,17793367,1.0,True,Centrum-West,52.38,4.887,Private room,2,1,1,12,100.0,3,30,True,1,5,4.99,True,50.0,300.0,0.07,0.15,0.17,4.99,0.20821917808219179,554.8904109589041
1003,17821445,0.56,False,Westerpark,52.38,4.88,Entire home/apt,4,2,2,16,350.0,4,101,True,2,0,4.97,False,87.5,1400.0,0.11,0.28,0.11,4.99,0.13972602739726028,1750.0
1004,17835965,1.0,True,IJburg - Zeeburgereiland,52.34,4.992,Private room,4,1,1,7,124.0,2,101,True,4,5,4.99,False,31.0,248.0,0.07,0.16,0.17,4.99,0.7272727272727273,775.0
1005,17846586,0.89,False,Bijlmer-Centrum,52.3,4.95,Entire home/apt,4,2,2,9,275.0,3,21,True,0,0,4.9,False,68.75,825.0,0.09,0.19,0.33,4.99,0.29315068493150687,1401.2602739726028
1006,17874135,0.85,True,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,3,147.0,3,100,True,4,8,4.95,True,73.5,441.0,0.06,0.15,0.19,4.99,0.10526315789473684,701.2326869806094
1007,17900191,0.91,True,Zuid,52.34,4.86,Private room,2,1,1,4,97.0,4,30,True,3,2,4.95,False,48.5,388.0,0.05,0.11,0.17,4.99,0.019178082191780823,454.5342465753425
1008,17911026,0.64,False,Centrum-West,52.38,4.887,Private room,2,1,1,9,153.0,4,6,True,0,1,5.0,False,76.5,612.0,0.07,0.2,0.25,4.99,0.14520547945205478,764.2465753424658
1009,17913931,1.0,False,Slotervaart,52.38,4.844,Private room,2,1,1,2,77.0,2,100,True,14,1,4.31,False,38.5,154.0,0.05,0.14,0.13,4.99,0.16346153846153846,450.0
1010,17917198,0.54,False,Centrum-West,52.38,4.88,Private room,3,1,1,19,246.0,2,109,True,6,3,4.6,True,82.0,492.0,0.08,0.2,0.25,4.99,0.26301369863013696,1334.164383561644
1011,17967394,0.55,True,Centrum-West,52.38,4.895,Private room,4,1,1,10,250.0,3,-23,True,2,7,4.85,False,62.5,750.0,0.12,0.13,0.29,4.99,0.25382262996941896,1154.8165137614678
1012,17968930,1.0,True,Centrum-Oost,52.38,4.906,Hotel room,2,1,1,8,201.0,2,30,True,5,3,4.98,True,100.5,402.0,0.12,0.2,0.24,4.99,0.009615384615384616,911.0576923076923
1013,18000413,0.77,False,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,2,1,1,5,123.0,3,10,True,0,0,4.8,True,61.5,369.0,0.05,0.13,0.17,4.99,0.06027397260273973,615.068493150685
1014,18011593,1.0,False,De Baarsjes - Oud-West,52.34,4.863,Entire home/apt,2,1,1,2,96.0,4,101,True,0,0,5.0,False,48.0,384.0,0.06,0.12,0.15,4.99,0.0,482.1232876712329
1015,18017858,1.0,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,4,2,2,16,390.0,3,101,True,0,2,4.95,False,97.5,1170.0,0.04,0.11,0.3,4.99,0.06301369863013699,1950.0
1016,18021604,0.2,False,IJburg - Zeeburgereiland,52.34,5.0,Entire home/apt,3,2,2,3,134.0,7,101,True,0,0,4.89,False,44.66,938.0,0.07,0.15,0.17,4.99,0.0,671.3698630136986
1017,18045687,0.78,True,Oud-Noord,52.4,4.906,Private room,4,1,1,9,126.0,3,60,True,9,1,4.96,False,31.5,378.0,0.08,0.15,0.18,4.99,0.4520547945205479,645.7534246575342
1018,18057193,0.33,False,IJburg - Zeeburgereiland,52.34,5.01,Entire home/apt,6,3,3,8,220.0,5,15,True,0,0,0.0,False,36.66,1100.0,0.1,0.24,0.23,4.99,0.4465753424657534,1100.0
1019,18059130,0.62,True,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,2,13,351.0,3,98,True,5,3,4.91,False,87.75,1053.0,0.12,0.11,0.25,4.99,0.07520891364902507,1159.1364902506964
1020,18063880,0.0,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,18,320.0,3,101,True,0,0,4.67,False,80.0,960.0,0.06,0.03,0.31,4.99,0.011019283746556474,1548.595041322314
1021,18086951,0.69,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,3,2,2,10,150.0,3,101,True,0,0,4.91,False,50.0,450.0,0.07,0.22,0.14,4.99,0.0,762.3287671232877
1022,18115300,0.0,False,Oud-Noord,52.4,4.934,Entire home/apt,4,2,2,8,226.0,5,14,True,6,1,4.71,False,56.5,1130.0,0.06,0.17,0.29,4.99,0.8547945205479452,1113.3150684931506
1023,18116541,0.71,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,5,150.0,28,101,True,0,0,5.0,True,75.0,4200.0,0.06,0.15,0.22,4.99,0.0,750.0
1024,18135326,1.0,False,Oud-Oost,52.38,4.934,Entire home/apt,4,2,2,8,230.0,2,101,True,0,0,4.5,False,57.5,460.0,0.1,0.24,0.17,4.99,0.0,975.0
1025,18145166,1.0,False,IJburg - Zeeburgereiland,52.34,5.0,Entire home/apt,4,2,2,10,215.0,2,101,True,3,1,4.71,True,53.75,430.0,0.08,0.12,0.19,4.99,0.0,1258.9473684210527
1026,18155399,0.73,False,De Baarsjes - Oud-West,52.34,4.86,Entire home/apt,4,2,2,8,140.0,3,101,True,0,0,4.25,False,35.0,420.0,0.06,0.11,0.18,4.99,0.0,700.0
1027,18155892,0.94,False,Westerpark,52.38,4.883,Private room,2,1,1,5,120.0,3,15,True,10,4,4.77,False,60.0,360.0,0.06,0.18,0.2,4.99,0.12602739726027398,643.013698630137
1028,18172462,0.92,False,IJburg - Zeeburgereiland,52.38,4.97,Private room,4,1,1,1,97.0,3,101,True,4,1,4.74,False,24.25,291.0,0.05,0.13,0.16,4.99,0.07397260273972603,530.2602739726027
1029,18193212,0.5,False,Gaasperdam - Driemond,52.3,4.98,Entire home/apt,2,1,1,7,100.0,30,30,True,13,0,4.66,True,50.0,3000.0,0.06,0.18,0.17,4.99,0.9534246575342465,500.0
1030,18194727,0.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,3,110.0,3,101,True,0,0,4.92,False,55.0,330.0,0.06,0.19,0.19,4.99,0.0027397260273972603,550.0
1031,18225467,0.33,False,Noord-West,52.4,4.902,Entire home/apt,5,3,3,1,62.0,21,91,True,2,0,4.3,False,12.4,1302.0,0.05,0.09,0.15,2.99,0.33424657534246577,379.75342465753425
1032,18233200,0.92,False,IJburg - Zeeburgereiland,52.34,5.004,Entire home/apt,14,7,7,7,333.0,3,101,True,9,4,4.73,False,23.8,999.0,0.03,0.22,0.29,4.99,0.7867036011080333,2021.759002770083
1033,18248976,0.9,True,Centrum-West,52.38,4.887,Private room,4,1,1,13,249.0,3,101,True,7,2,4.9,True,62.25,747.0,0.09,0.12,0.13,4.99,0.23835616438356164,1193.835616438356
1034,18261259,0.11,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,9,206.0,3,101,True,0,0,4.86,False,103.0,618.0,0.07,0.15,0.27,4.99,0.0,1098.3561643835617
1035,18261977,1.0,False,Oostelijk Havengebied - Indische Buurt,52.38,4.92,Entire home/apt,2,1,1,9,250.0,4,101,True,0,0,5.0,False,125.0,1000.0,0.09,0.26,0.21,4.99,0.024657534246575342,1231.5890410958905
1036,18269651,0.71,False,Noord-West,52.4,4.902,Entire home/apt,4,2,2,6,218.0,7,18,True,4,1,5.0,False,54.5,1526.0,0.12,0.19,0.17,4.99,0.030136986301369864,1114.9315068493152
1037,18270441,1.0,False,De Baarsjes - Oud-West,52.34,4.855,Entire home/apt,2,1,1,13,271.0,3,101,True,4,1,5.0,False,135.5,813.0,0.14,0.18,0.24,4.99,0.010958904109589041,1372.7397260273972
1038,18285132,0.4,False,Oud-Oost,52.34,4.92,Entire home/apt,6,3,3,9,300.0,4,30,True,0,0,5.0,False,50.0,1200.0,0.04,0.19,0.25,4.99,0.0,1543.6301369863013
1039,18298091,0.79,False,Zuid,52.34,4.85,Private room,2,1,1,1,85.0,1,101,True,10,8,4.75,False,42.5,85.0,0.06,0.11,0.15,4.99,1.0,400.0
1040,18306363,0.73,False,Bos en Lommer,52.38,4.85,Entire home/apt,2,1,1,4,224.0,3,14,True,0,0,4.96,False,112.0,672.0,0.07,0.19,0.22,4.99,0.010958904109589041,1121.2328767123288
1041,18322730,1.0,False,Watergraafsmeer,52.34,4.934,Entire home/apt,4,2,2,11,360.0,3,101,True,0,0,5.0,False,90.0,1080.0,0.09,0.23,0.26,4.99,0.030136986301369864,1800.0
1042,18335433,0.7,False,Noord-West,52.4,4.902,Entire home/apt,4,2,2,7,219.0,2,7,True,1,2,4.74,False,54.75,438.0,0.06,0.2,0.28,4.99,0.046511627906976744,1096.9767441860465
1043,18362594,1.0,False,IJburg - Zeeburgereiland,52.34,5.004,Entire home/apt,4,2,2,7,180.0,21,30,True,0,0,5.0,False,45.0,3780.0,0.08,0.19,0.27,4.99,0.0,1196.5890410958905
1044,18392202,1.0,False,Gaasperdam - Driemond,52.3,4.97,Entire home/apt,4,2,2,7,135.0,14,23,True,0,0,5.0,True,33.75,1890.0,0.06,0.17,0.18,4.99,0.1643835616438356,675.0
1045,18405300,1.0,False,Slotervaart,52.34,4.832,Entire home/apt,3,2,2,11,180.0,3,30,True,0,0,4.81,False,60.0,540.0,0.06,0.09,0.2,4.99,0.0,900.0
1046,18410648,0.97,False,Centrum-West,52.38,4.883,Private room,2,1,1,14,130.0,3,14,True,0,0,4.8,False,65.0,390.0,0.06,0.17,0.18,4.99,0.11506849315068493,682.8767123287671
1047,18458032,0.69,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,2,1,1,7,150.0,14,14,True,16,0,5.0,False,75.0,2100.0,0.09,0.21,0.2,4.99,0.043835616438356165,750.0
1048,18505331,0.0,False,Zuid,52.34,4.848,Entire home/apt,4,2,2,4,85.0,4,7,True,0,1,4.7,False,21.25,340.0,0.06,0.15,0.16,4.99,0.0,555.7945205479452
1049,18523486,0.85,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,2,13,350.0,3,30,True,0,1,5.0,False,87.5,1050.0,0.11,0.19,0.3,4.99,0.0,1750.0
1050,18557924,1.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,12,171.0,2,70,True,6,0,4.67,True,42.75,342.0,0.08,0.19,0.23,4.99,0.9377049180327869,1591.1475409836066
1051,18559804,1.0,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,2,8,209.0,6,14,True,0,0,5.0,False,52.25,1254.0,0.07,0.11,0.3,4.99,0.0,1045.0
1052,18559856,0.9,True,Centrum-West,52.38,4.9,Private room,2,1,1,10,149.0,2,101,True,2,2,4.9,False,74.5,298.0,0.07,0.18,0.15,4.99,0.7788461538461539,762.6442307692307
1053,18559901,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,2,181.0,2,30,True,6,1,4.65,True,45.25,362.0,0.08,0.25,0.19,4.99,0.9442622950819672,1965.655737704918
1054,18573628,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Private room,3,1,1,7,124.0,2,28,True,10,0,4.55,True,41.34,248.0,0.07,0.2,0.19,4.99,0.9475409836065574,1138.7377049180327
1055,18589514,0.74,False,Zuid,52.34,4.887,Entire home/apt,3,2,2,7,300.0,3,14,True,0,1,4.81,False,100.0,900.0,0.11,0.23,0.23,4.99,0.0,1911.939058171745
1056,18604324,0.85,False,Oud-Oost,52.34,4.918,Entire home/apt,2,1,1,6,130.0,2,21,True,1,2,4.9,False,65.0,260.0,0.09,0.14,0.2,4.99,0.5,650.0
1057,18606303,0.86,False,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,2,5,229.0,2,109,True,1,2,4.67,True,57.25,458.0,0.1,0.27,0.25,4.99,0.5207667731629393,1169.520766773163
1058,18613035,0.91,True,Oud-Noord,52.4,4.938,Entire home/apt,2,1,1,6,144.0,3,31,True,23,1,4.97,False,72.0,432.0,0.07,0.13,0.16,4.99,0.06301369863013699,613.4931506849315
1059,18622311,0.85,False,Oud-Noord,52.38,4.938,Entire home/apt,4,2,2,6,201.0,4,101,True,10,0,4.8,False,50.25,804.0,0.07,0.19,0.19,4.99,0.8543956043956044,930.2472527472528
1060,18622506,0.68,False,Zuid,52.34,4.848,Private room,2,1,1,3,99.0,1,101,True,1,4,4.71,True,49.5,99.0,0.05,0.13,0.17,4.99,0.8677685950413223,542.1487603305785
1061,18631508,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Private room,2,1,1,3,93.0,3,14,True,4,0,4.97,False,46.5,279.0,0.06,0.11,0.15,4.99,0.015503875968992248,488.1007751937984
1062,18650212,0.66,False,Zuid,52.34,4.883,Entire home/apt,4,2,2,9,250.0,3,3,True,0,0,5.0,False,62.5,750.0,0.1,0.1,0.3,4.99,0.04657534246575343,1409.041095890411
1063,18665291,0.68,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,3,2,2,8,277.0,7,-76,True,15,0,4.92,True,92.3,1939.0,0.1,0.27,0.2,4.99,0.3698630136986301,1132.4520547945206
1064,18666266,0.62,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,2,9,286.0,7,101,True,7,1,4.71,True,71.5,2002.0,0.07,0.2,0.23,4.99,0.3589041095890411,1075.7671232876712
1065,18718588,0.29,False,Noord-West,52.4,4.906,Entire home/apt,6,3,3,6,150.0,4,18,True,0,0,4.94,False,25.0,600.0,0.09,0.17,0.18,4.99,0.13424657534246576,750.0
1066,18733380,0.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,6,250.0,3,21,True,0,0,4.61,False,62.5,750.0,0.12,0.12,0.24,4.99,0.0,1250.0
1067,18780017,0.74,False,Zuid,52.34,4.848,Entire home/apt,2,1,1,1,100.0,3,4,True,0,0,4.95,False,50.0,300.0,0.07,0.16,0.16,4.99,0.0,509.45205479452056
1068,18784059,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,2,10,185.0,7,101,True,0,0,4.94,False,46.25,1295.0,0.09,0.2,0.28,4.99,0.0,925.0
1069,18800259,1.0,False,De Baarsjes - Oud-West,52.34,4.855,Entire home/apt,4,2,2,2,214.0,5,21,True,0,0,4.82,True,53.5,1070.0,0.11,0.23,0.23,4.99,0.08493150684931507,1071.2328767123288
1070,18816109,0.0,False,De Pijp - Rivierenbuurt,52.34,4.9,Private room,4,1,1,9,121.0,-23,101,True,29,0,4.58,False,30.25,inf,0.07,0.17,0.21,4.99,0.24383561643835616,604.4109589041096
1071,18816251,0.0,False,Zuid,52.34,4.848,Entire home/apt,2,1,1,15,399.0,5,101,True,15,0,4.83,False,199.5,1995.0,0.13,0.16,0.27,4.99,0.958904109589041,1995.0
1072,18816460,0.8,False,Zuid,52.34,4.85,Entire home/apt,4,2,2,10,300.0,3,101,True,0,0,4.94,False,75.0,900.0,0.14,0.12,0.23,4.99,0.0,1500.0
1073,18817028,1.0,False,IJburg - Zeeburgereiland,52.34,5.004,Entire home/apt,4,2,2,9,153.0,5,26,True,0,0,4.67,False,38.25,765.0,0.09,0.18,0.24,4.99,0.021917808219178082,781.9041095890411
1074,18844549,0.5,False,Watergraafsmeer,52.34,4.95,Entire home/apt,4,2,2,11,330.0,3,40,True,0,0,4.86,False,82.5,990.0,0.07,0.0,0.28,4.99,0.2547945205479452,1650.0
1075,18882208,1.0,True,Centrum-West,52.38,4.89,Private room,2,1,1,2,129.0,3,-23,True,2,1,4.36,False,64.5,387.0,0.07,0.16,0.18,4.99,0.4200626959247649,526.0344827586207
1076,18882385,0.74,True,Centrum-West,52.38,4.89,Private room,2,1,1,6,120.0,3,-23,True,1,3,4.54,False,60.0,360.0,0.06,0.09,0.16,4.99,0.3178082191780822,540.1506849315068
1077,18886577,1.0,False,Geuzenveld - Slotermeer,52.38,4.83,Private room,2,1,1,5,85.0,3,30,True,3,0,4.5,True,42.5,255.0,0.06,0.13,0.15,4.99,0.6092307692307692,425.03076923076924
1078,18906944,0.64,False,Centrum-West,52.38,4.895,Private room,3,1,1,7,197.0,3,101,True,13,0,4.56,True,65.7,591.0,0.05,0.17,0.14,4.99,0.9178082191780822,1613.6027397260275
1079,18912531,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,3,2,2,18,299.0,3,100,True,0,0,5.0,False,99.7,897.0,0.08,0.17,0.26,4.99,0.0332409972299169,1495.2631578947369
1080,18945179,0.63,False,Oud-Noord,52.4,4.906,Entire home/apt,4,2,2,5,160.0,3,101,True,0,0,5.0,False,40.0,480.0,0.06,0.14,0.24,4.99,0.0,800.0
1081,18954525,1.0,False,De Baarsjes - Oud-West,52.34,4.86,Entire home/apt,2,1,1,8,134.0,5,101,True,0,2,4.93,True,67.0,670.0,0.06,0.14,0.19,4.99,0.00821917808219178,669.5205479452055
1082,18960017,0.79,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,11,200.0,3,3,True,2,0,5.0,False,100.0,600.0,0.1,0.24,0.2,4.99,0.021917808219178082,1000.0
1083,18972421,0.79,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,2,8,245.0,3,101,True,0,1,4.74,False,61.25,735.0,0.07,0.15,0.26,4.99,0.0,1227.8082191780823
1084,18993961,0.2,False,Zuid,52.34,4.85,Entire home/apt,4,2,2,5,200.0,3,30,True,0,0,4.75,False,50.0,600.0,0.08,0.17,0.2,4.99,0.0,999.8630136986301
1085,19006771,0.94,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,2,12,355.0,3,101,True,0,0,4.93,False,88.75,1065.0,0.09,0.14,0.16,4.99,0.038356164383561646,1797.109589041096
1086,19051224,0.0,False,De Baarsjes - Oud-West,52.34,4.855,Entire home/apt,5,3,3,12,290.0,3,8,True,0,0,4.67,False,58.0,870.0,0.09,0.29,0.25,4.99,0.1643835616438356,1450.0
1087,19061374,1.0,False,Watergraafsmeer,52.34,4.945,Entire home/apt,6,3,3,15,200.0,3,101,True,0,0,4.63,False,33.34,600.0,0.06,0.26,0.25,4.99,0.038356164383561646,1176.2602739726028
1088,19093068,0.71,False,Centrum-Oost,52.38,4.887,Private room,2,1,1,8,228.0,2,30,True,3,3,4.61,True,114.0,456.0,0.12,0.13,0.28,4.99,0.0,750.0
1089,19138700,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,6,106.0,3,101,True,0,0,4.93,False,53.0,318.0,0.05,0.14,0.15,4.99,0.0,528.4931506849315
1090,19141385,0.2,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,13,204.0,3,25,True,4,1,4.83,False,102.0,612.0,0.09,0.25,0.22,4.99,0.7890410958904109,1025.958904109589
1091,19174314,0.23,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,6,190.0,3,5,True,0,4,4.71,False,95.0,570.0,0.08,0.19,0.24,4.99,0.0,1068.204081632653
1092,19200364,0.96,False,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,14,200.0,2,101,True,0,0,4.68,False,50.0,400.0,0.11,0.23,0.16,4.99,0.0,1015.1960784313726
1093,19269372,0.5,False,Centrum-Oost,52.38,4.914,Entire home/apt,3,2,2,5,220.0,3,101,True,0,0,5.0,False,73.3,660.0,0.06,0.21,0.2,4.99,0.005479452054794521,1100.0
1094,19278681,0.93,False,De Baarsjes - Oud-West,52.38,4.855,Private room,1,1,1,3,78.0,2,15,True,0,8,4.86,True,78.0,156.0,0.06,0.14,0.15,4.99,0.0,390.0
1095,19284547,0.48,False,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,2,17,660.0,3,30,True,0,0,4.4,True,165.0,1980.0,0.08,0.23,0.32,10.99,0.01643835616438356,3401.095890410959
1096,19300302,0.93,False,De Baarsjes - Oud-West,52.38,4.855,Private room,2,1,1,8,97.0,2,15,True,0,3,4.86,True,48.5,194.0,0.05,0.11,0.17,4.99,0.0,490.0
1097,19321849,0.59,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,19,280.0,7,30,True,0,0,5.0,False,140.0,1960.0,0.09,0.22,0.26,4.99,0.46301369863013697,1400.0
1098,19330535,1.0,False,Gaasperdam - Driemond,52.28,4.98,Entire home/apt,2,1,1,3,70.0,3,30,True,0,0,4.24,True,35.0,210.0,0.07,0.09,0.16,2.99,0.0,350.0
1099,19339621,1.0,True,Noord-West,52.4,4.87,Entire home/apt,7,4,4,9,220.0,1,-76,True,4,3,4.86,True,31.44,220.0,0.16,0.2,0.3,4.99,0.7413127413127413,1082.953667953668
1100,19343174,0.14,False,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,2,1,1,14,220.0,5,100,True,5,1,4.8,False,110.0,1100.0,0.06,0.25,0.23,4.99,0.04657534246575343,1100.0
1101,19353540,1.0,False,Westerpark,52.4,4.88,Entire home/apt,2,1,1,12,175.0,5,109,True,0,0,4.96,True,87.5,875.0,0.07,0.09,0.24,4.99,0.0,875.0
1102,19384110,0.72,False,Centrum-West,52.38,4.895,Entire home/apt,2,1,1,13,198.0,2,15,True,0,0,5.0,True,99.0,396.0,0.07,0.2,0.16,4.99,0.0,990.0
1103,19397125,0.18,False,Oud-Noord,52.38,4.918,Entire home/apt,4,2,2,5,107.0,3,14,True,0,0,4.92,False,26.75,321.0,0.07,0.16,0.17,4.99,0.00821917808219178,475.47945205479454
1104,19397676,0.64,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,15,200.0,6,60,True,0,0,4.95,False,100.0,1200.0,0.08,0.15,0.28,4.99,0.36712328767123287,1000.0
1105,19423489,0.38,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,2,1,1,4,182.0,4,4,True,0,4,4.81,False,91.0,728.0,0.07,0.2,0.15,4.99,0.0,993.4931506849315
1106,19444004,0.5,False,Noord-West,52.4,4.902,Entire home/apt,4,2,2,3,177.0,2,30,True,0,0,4.45,False,44.25,354.0,0.08,0.17,0.13,4.99,0.0,885.0
1107,19461718,0.96,False,Oostelijk Havengebied - Indische Buurt,52.38,4.953,Private room,2,1,1,1,91.0,3,101,True,0,7,4.86,True,45.5,273.0,0.07,0.15,0.15,4.99,0.01532567049808429,450.0
1108,19498871,0.5,False,Oud-Oost,52.34,4.926,Entire home/apt,3,2,2,9,160.0,3,30,True,0,0,5.0,False,53.34,480.0,0.06,0.09,0.18,4.99,0.0,851.2328767123288
1109,19523311,0.5,False,Noord-Oost,52.4,4.957,Entire home/apt,4,2,2,5,140.0,7,30,True,3,0,5.0,False,35.0,980.0,0.07,0.17,0.16,4.99,0.00821917808219178,823.1643835616438
1110,19550285,0.94,False,Oostelijk Havengebied - Indische Buurt,52.38,4.945,Entire home/apt,4,2,2,7,250.0,10,16,True,0,0,5.0,False,62.5,2500.0,0.1,0.23,0.31,4.99,0.1506849315068493,1250.0
1111,19559154,1.0,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,2,1,1,7,133.0,4,14,True,0,0,4.92,False,66.5,532.0,0.05,0.16,0.18,4.99,0.0,664.2465753424658
1112,19562542,0.58,False,Oud-Noord,52.4,4.945,Entire home/apt,2,1,1,9,113.0,10,101,True,0,0,4.88,False,56.5,1130.0,0.07,0.1,0.22,4.99,0.0,564.2465753424658
1113,19616960,0.85,False,Zuid,52.34,4.867,Entire home/apt,4,2,2,14,345.0,3,25,True,0,1,5.0,False,86.25,1035.0,0.17,0.26,0.25,4.99,0.0,1899.5205479452054
1114,19620663,1.0,False,Westerpark,52.38,4.867,Entire home/apt,2,1,1,9,129.0,-23,-22,True,0,3,4.84,False,64.5,inf,0.08,0.12,0.2,4.99,0.0,645.0
1115,19641424,0.0,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,6,3,3,26,590.0,7,101,True,4,0,4.66,True,98.3,4130.0,0.1,0.27,0.34,10.99,0.5178082191780822,2950.0
1116,19666838,1.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,10,227.0,3,23,True,0,0,4.83,False,56.75,681.0,0.11,0.19,0.2,4.99,0.021917808219178082,1181.9041095890411
1117,19667159,1.0,False,Slotervaart,52.38,4.832,Entire home/apt,4,2,2,2,108.0,5,18,True,0,0,4.87,False,27.0,540.0,0.06,0.12,0.18,4.99,0.00821917808219178,698.5890410958904
1118,19667168,0.0,False,Centrum-Oost,52.38,4.9,Private room,4,1,1,7,134.0,3,7,True,0,0,4.93,False,33.5,402.0,0.04,0.12,0.19,4.99,0.13424657534246576,667.7945205479452
1119,19670359,0.31,False,Oud-Oost,52.38,4.93,Entire home/apt,6,3,3,5,200.0,3,101,True,0,0,5.0,False,33.34,600.0,0.04,0.21,0.22,4.99,0.0027397260273972603,1000.0
1120,19685954,0.68,False,De Baarsjes - Oud-West,52.38,4.875,Private room,3,1,1,9,170.0,7,30,True,3,0,4.71,False,56.66,1190.0,0.07,0.21,0.2,4.99,0.6602739726027397,856.0958904109589
1121,19689332,0.99,True,De Baarsjes - Oud-West,52.38,4.855,Private room,1,1,1,2,58.0,3,30,True,1,3,4.59,False,58.0,174.0,0.06,0.13,0.16,2.99,0.00821917808219178,280.6164383561644
1122,19715150,0.91,False,Centrum-Oost,52.38,4.883,Entire home/apt,2,1,1,11,244.0,2,-76,True,1,6,4.77,True,122.0,488.0,0.09,0.15,0.18,4.99,0.0,1400.0
1123,19734830,0.67,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,6,152.0,2,100,True,1,6,4.87,True,76.0,304.0,0.07,0.19,0.16,4.99,0.1437908496732026,941.8627450980392
1124,19757448,0.88,False,Bos en Lommer,52.38,4.863,Entire home/apt,4,2,2,7,160.0,6,101,True,0,0,4.67,False,40.0,960.0,0.08,0.22,0.26,4.99,0.005479452054794521,809.8630136986301
1125,19771245,1.0,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,12,225.0,2,-76,True,3,8,4.77,True,112.5,450.0,0.09,0.08,0.31,4.99,0.0,1510.0
1126,19782977,0.21,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,2,1,1,3,135.0,4,11,True,0,0,4.8,False,67.5,540.0,0.07,0.18,0.15,4.99,0.0,675.0
